mundial,num,fecha,etapa,local,goles_local,goles_visitante,visitante,url_partido,url,fecha_scraping
2014,60,05-Jul-2014,Cuartos,Argentina,1,0,Bélgica,../partidos/2014_argentina_belgica.php,https://www.losmundialesdefutbol.com/mundiales/2014_resultados.php,2026-03-16T22:25:47.682641
2014,61,08-Jul-2014,Semis,Brasil,1,7,Alemania,../partidos/2014_brasil_alemania.php,https://www.losmundialesdefutbol.com/mundiales/2014_resultados.php,2026-03-16T22:25:47.682641
2014,62,09-Jul-2014,Semis,Paises Bajos,0,0,Argentina,../partidos/2014_holanda_argentina.php,https://www.losmundialesdefutbol.com/mundiales/2014_resultados.php,2026-03-16T22:25:47.682641
2014,63,12-Jul-2014,3er Puesto,Brasil,0,3,Paises Bajos,../partidos/2014_brasil_holanda.php,https://www.losmundialesdefutbol.com/mundiales/2014_resultados.php,2026-03-16T22:25:47.682641
2014,64,13-Jul-2014,Final,Alemania,1,0,Argentina,../partidos/2014_alemania_argentina.php,https://www.losmundialesdefutbol.com/mundiales/2014_resultados.php,2026-03-16T22:25:47.682641
2010,1,11-Jun-2010,"1ra Ronda, Grupo A",Sudáfrica,1,1,México,../partidos/2010_sudafrica_mexico.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,2,11-Jun-2010,"1ra Ronda, Grupo A",Uruguay,0,0,Francia,../partidos/2010_uruguay_francia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,3,12-Jun-2010,"1ra Ronda, Grupo B",Argentina,1,0,Nigeria,../partidos/2010_argentina_nigeria.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,4,12-Jun-2010,"1ra Ronda, Grupo B",Corea del Sur,2,0,Grecia,../partidos/2010_corea_del_sur_grecia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,5,12-Jun-2010,"1ra Ronda, Grupo C",Inglaterra,1,1,Estados Unidos,../partidos/2010_inglaterra_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,6,13-Jun-2010,"1ra Ronda, Grupo C",Argelia,0,1,Eslovenia,../partidos/2010_argelia_eslovenia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,7,13-Jun-2010,"1ra Ronda, Grupo D",Alemania,4,0,Australia,../partidos/2010_alemania_australia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,8,13-Jun-2010,"1ra Ronda, Grupo D",Serbia,0,1,Ghana,../partidos/2010_serbia_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,9,14-Jun-2010,"1ra Ronda, Grupo E",Paises Bajos,2,0,Dinamarca,../partidos/2010_holanda_dinamarca.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,10,14-Jun-2010,"1ra Ronda, Grupo E",Japón,1,0,Camerún,../partidos/2010_japon_camerun.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,11,14-Jun-2010,"1ra Ronda, Grupo F",Italia,1,1,Paraguay,../partidos/2010_italia_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,12,15-Jun-2010,"1ra Ronda, Grupo F",Nueva Zelanda,1,1,Eslovaquia,../partidos/2010_nueva_zelanda_eslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,13,15-Jun-2010,"1ra Ronda, Grupo G",Costa de Marfil,0,0,Portugal,../partidos/2010_costa_de_marfil_portugal.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,14,15-Jun-2010,"1ra Ronda, Grupo G",Brasil,2,1,Corea del Norte,../partidos/2010_brasil_corea_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,15,16-Jun-2010,"1ra Ronda, Grupo H",Honduras,0,1,Chile,../partidos/2010_honduras_chile.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,16,16-Jun-2010,"1ra Ronda, Grupo H",España,0,1,Suiza,../partidos/2010_espana_suiza.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,17,16-Jun-2010,"1ra Ronda, Grupo A",Sudáfrica,0,3,Uruguay,../partidos/2010_sudafrica_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,18,17-Jun-2010,"1ra Ronda, Grupo A",Francia,0,2,México,../partidos/2010_francia_mexico.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,19,17-Jun-2010,"1ra Ronda, Grupo B",Grecia,2,1,Nigeria,../partidos/2010_grecia_nigeria.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,20,17-Jun-2010,"1ra Ronda, Grupo B",Argentina,4,1,Corea del Sur,../partidos/2010_argentina_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,21,18-Jun-2010,"1ra Ronda, Grupo D",Alemania,0,1,Serbia,../partidos/2010_alemania_serbia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,22,18-Jun-2010,"1ra Ronda, Grupo C",Eslovenia,2,2,Estados Unidos,../partidos/2010_eslovenia_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,23,18-Jun-2010,"1ra Ronda, Grupo C",Inglaterra,0,0,Argelia,../partidos/2010_inglaterra_argelia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,24,19-Jun-2010,"1ra Ronda, Grupo D",Ghana,1,1,Australia,../partidos/2010_ghana_australia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,25,19-Jun-2010,"1ra Ronda, Grupo E",Paises Bajos,1,0,Japón,../partidos/2010_holanda_japon.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,26,19-Jun-2010,"1ra Ronda, Grupo E",Camerún,1,2,Dinamarca,../partidos/2010_camerun_dinamarca.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,27,20-Jun-2010,"1ra Ronda, Grupo F",Eslovaquia,0,2,Paraguay,../partidos/2010_eslovaquia_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,28,20-Jun-2010,"1ra Ronda, Grupo F",Italia,1,1,Nueva Zelanda,../partidos/2010_italia_nueva_zelanda.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,29,20-Jun-2010,"1ra Ronda, Grupo G",Brasil,3,1,Costa de Marfil,../partidos/2010_brasil_costa_de_marfil.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,30,21-Jun-2010,"1ra Ronda, Grupo G",Portugal,7,0,Corea del Norte,../partidos/2010_portugal_corea_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,31,21-Jun-2010,"1ra Ronda, Grupo H",Chile,1,0,Suiza,../partidos/2010_chile_suiza.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,32,21-Jun-2010,"1ra Ronda, Grupo H",España,2,0,Honduras,../partidos/2010_espana_honduras.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,33,22-Jun-2010,"1ra Ronda, Grupo A",México,0,1,Uruguay,../partidos/2010_mexico_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,34,22-Jun-2010,"1ra Ronda, Grupo A",Francia,1,2,Sudáfrica,../partidos/2010_francia_sudafrica.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,35,22-Jun-2010,"1ra Ronda, Grupo B",Nigeria,2,2,Corea del Sur,../partidos/2010_nigeria_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,36,22-Jun-2010,"1ra Ronda, Grupo B",Grecia,0,2,Argentina,../partidos/2010_grecia_argentina.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,37,23-Jun-2010,"1ra Ronda, Grupo C",Eslovenia,0,1,Inglaterra,../partidos/2010_eslovenia_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,38,23-Jun-2010,"1ra Ronda, Grupo C",Estados Unidos,1,0,Argelia,../partidos/2010_estados_unidos_argelia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,39,23-Jun-2010,"1ra Ronda, Grupo D",Ghana,0,1,Alemania,../partidos/2010_ghana_alemania.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,40,23-Jun-2010,"1ra Ronda, Grupo D",Australia,2,1,Serbia,../partidos/2010_australia_serbia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,41,24-Jun-2010,"1ra Ronda, Grupo F",Eslovaquia,3,2,Italia,../partidos/2010_eslovaquia_italia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,42,24-Jun-2010,"1ra Ronda, Grupo F",Paraguay,0,0,Nueva Zelanda,../partidos/2010_paraguay_nueva_zelanda.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,43,24-Jun-2010,"1ra Ronda, Grupo E",Dinamarca,1,3,Japón,../partidos/2010_dinamarca_japon.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,44,24-Jun-2010,"1ra Ronda, Grupo E",Camerún,1,2,Paises Bajos,../partidos/2010_camerun_holanda.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,45,25-Jun-2010,"1ra Ronda, Grupo G",Portugal,0,0,Brasil,../partidos/2010_portugal_brasil.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,46,25-Jun-2010,"1ra Ronda, Grupo G",Corea del Norte,0,3,Costa de Marfil,../partidos/2010_corea_del_norte_costa_de_marfil.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,47,25-Jun-2010,"1ra Ronda, Grupo H",Chile,1,2,España,../partidos/2010_chile_espana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,48,25-Jun-2010,"1ra Ronda, Grupo H",Suiza,0,0,Honduras,../partidos/2010_suiza_honduras.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,49,26-Jun-2010,Octavos,Uruguay,2,1,Corea del Sur,../partidos/2010_uruguay_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,50,26-Jun-2010,Octavos,Estados Unidos,1,2,Ghana,../partidos/2010_estados_unidos_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,51,27-Jun-2010,Octavos,Alemania,4,1,Inglaterra,../partidos/2010_alemania_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,52,27-Jun-2010,Octavos,Argentina,3,1,México,../partidos/2010_argentina_mexico.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,53,28-Jun-2010,Octavos,Paises Bajos,2,1,Eslovaquia,../partidos/2010_holanda_eslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,54,28-Jun-2010,Octavos,Brasil,3,0,Chile,../partidos/2010_brasil_chile.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,55,29-Jun-2010,Octavos,Paraguay,0,0,Japón,../partidos/2010_paraguay_japon.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,56,29-Jun-2010,Octavos,España,1,0,Portugal,../partidos/2010_espana_portugal.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,57,02-Jul-2010,Cuartos,Paises Bajos,2,1,Brasil,../partidos/2010_holanda_brasil.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,58,02-Jul-2010,Cuartos,Uruguay,1,1,Ghana,../partidos/2010_uruguay_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,59,03-Jul-2010,Cuartos,Argentina,0,4,Alemania,../partidos/2010_argentina_alemania.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,60,03-Jul-2010,Cuartos,Paraguay,0,1,España,../partidos/2010_paraguay_espana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,61,06-Jul-2010,Semis,Uruguay,2,3,Paises Bajos,../partidos/2010_uruguay_holanda.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,62,07-Jul-2010,Semis,Alemania,0,1,España,../partidos/2010_alemania_espana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,63,10-Jul-2010,3er Puesto,Uruguay,2,3,Alemania,../partidos/2010_uruguay_alemania.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2010,64,11-Jul-2010,Final,Paises Bajos,0,1,España,../partidos/2010_holanda_espana.php,https://www.losmundialesdefutbol.com/mundiales/2010_resultados.php,2026-03-16T22:25:57.076814
2006,1,09-Jun-2006,"1ra Ronda, Grupo A",Alemania,4,2,Costa Rica,../partidos/2006_alemania_costa_rica.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,2,09-Jun-2006,"1ra Ronda, Grupo A",Polonia,0,2,Ecuador,../partidos/2006_polonia_ecuador.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,3,10-Jun-2006,"1ra Ronda, Grupo B",Inglaterra,1,0,Paraguay,../partidos/2006_inglaterra_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,4,10-Jun-2006,"1ra Ronda, Grupo B",Trinidad y Tobago,0,0,Suecia,../partidos/2006_trinidad_y_tobago_suecia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,5,10-Jun-2006,"1ra Ronda, Grupo C",Argentina,2,1,Costa de Marfil,../partidos/2006_argentina_costa_de_marfil.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,6,11-Jun-2006,"1ra Ronda, Grupo C",Serbia y Montenegro,0,1,Paises Bajos,../partidos/2006_serbia_y_montenegro_holanda.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,7,11-Jun-2006,"1ra Ronda, Grupo D",México,3,1,Irán,../partidos/2006_mexico_iran.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,8,11-Jun-2006,"1ra Ronda, Grupo D",Angola,0,1,Portugal,../partidos/2006_angola_portugal.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,9,12-Jun-2006,"1ra Ronda, Grupo E",Italia,2,0,Ghana,../partidos/2006_italia_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,10,12-Jun-2006,"1ra Ronda, Grupo E",Estados Unidos,0,3,República Checa,../partidos/2006_estados_unidos_republica_checa.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,11,12-Jun-2006,"1ra Ronda, Grupo F",Australia,3,1,Japón,../partidos/2006_australia_japon.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,12,13-Jun-2006,"1ra Ronda, Grupo F",Brasil,1,0,Croacia,../partidos/2006_brasil_croacia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,13,13-Jun-2006,"1ra Ronda, Grupo G",Francia,0,0,Suiza,../partidos/2006_francia_suiza.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,14,13-Jun-2006,"1ra Ronda, Grupo G",Corea del Sur,2,1,Togo,../partidos/2006_corea_del_sur_togo.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,15,14-Jun-2006,"1ra Ronda, Grupo H",España,4,0,Ucrania,../partidos/2006_espana_ucrania.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,16,14-Jun-2006,"1ra Ronda, Grupo H",Túnez,2,2,Arabia Saudita,../partidos/2006_tunez_arabia_saudita.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,17,14-Jun-2006,"1ra Ronda, Grupo A",Alemania,1,0,Polonia,../partidos/2006_alemania_polonia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,18,15-Jun-2006,"1ra Ronda, Grupo A",Ecuador,3,0,Costa Rica,../partidos/2006_ecuador_costa_rica.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,19,15-Jun-2006,"1ra Ronda, Grupo B",Inglaterra,2,0,Trinidad y Tobago,../partidos/2006_inglaterra_trinidad_y_tobago.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,20,15-Jun-2006,"1ra Ronda, Grupo B",Suecia,1,0,Paraguay,../partidos/2006_suecia_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,21,16-Jun-2006,"1ra Ronda, Grupo C",Argentina,6,0,Serbia y Montenegro,../partidos/2006_argentina_serbia_y_montenegro.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,22,16-Jun-2006,"1ra Ronda, Grupo C",Paises Bajos,2,1,Costa de Marfil,../partidos/2006_holanda_costa_de_marfil.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,23,16-Jun-2006,"1ra Ronda, Grupo D",México,0,0,Angola,../partidos/2006_mexico_angola.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,24,17-Jun-2006,"1ra Ronda, Grupo D",Portugal,2,0,Irán,../partidos/2006_portugal_iran.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,25,17-Jun-2006,"1ra Ronda, Grupo E",Italia,1,1,Estados Unidos,../partidos/2006_italia_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,26,17-Jun-2006,"1ra Ronda, Grupo E",República Checa,0,2,Ghana,../partidos/2006_republica_checa_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,27,18-Jun-2006,"1ra Ronda, Grupo F",Brasil,2,0,Australia,../partidos/2006_brasil_australia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,28,18-Jun-2006,"1ra Ronda, Grupo F",Japón,0,0,Croacia,../partidos/2006_japon_croacia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,29,18-Jun-2006,"1ra Ronda, Grupo G",Francia,1,1,Corea del Sur,../partidos/2006_francia_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,30,19-Jun-2006,"1ra Ronda, Grupo G",Togo,0,2,Suiza,../partidos/2006_togo_suiza.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,31,19-Jun-2006,"1ra Ronda, Grupo H",España,3,1,Túnez,../partidos/2006_espana_tunez.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,32,19-Jun-2006,"1ra Ronda, Grupo H",Arabia Saudita,0,4,Ucrania,../partidos/2006_arabia_saudita_ucrania.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,33,20-Jun-2006,"1ra Ronda, Grupo A",Ecuador,0,3,Alemania,../partidos/2006_ecuador_alemania.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,34,20-Jun-2006,"1ra Ronda, Grupo A",Costa Rica,1,2,Polonia,../partidos/2006_costa_rica_polonia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,35,20-Jun-2006,"1ra Ronda, Grupo B",Suecia,2,2,Inglaterra,../partidos/2006_suecia_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,36,20-Jun-2006,"1ra Ronda, Grupo B",Paraguay,2,0,Trinidad y Tobago,../partidos/2006_paraguay_trinidad_y_tobago.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,37,21-Jun-2006,"1ra Ronda, Grupo C",Paises Bajos,0,0,Argentina,../partidos/2006_holanda_argentina.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,38,21-Jun-2006,"1ra Ronda, Grupo C",Costa de Marfil,3,2,Serbia y Montenegro,../partidos/2006_costa_de_marfil_serbia_y_montenegro.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,39,21-Jun-2006,"1ra Ronda, Grupo D",Portugal,2,1,México,../partidos/2006_portugal_mexico.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,40,21-Jun-2006,"1ra Ronda, Grupo D",Irán,1,1,Angola,../partidos/2006_iran_angola.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,41,22-Jun-2006,"1ra Ronda, Grupo E",República Checa,0,2,Italia,../partidos/2006_republica_checa_italia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,42,22-Jun-2006,"1ra Ronda, Grupo E",Ghana,2,1,Estados Unidos,../partidos/2006_ghana_estados_unidos.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,43,22-Jun-2006,"1ra Ronda, Grupo F",Japón,1,4,Brasil,../partidos/2006_japon_brasil.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,44,22-Jun-2006,"1ra Ronda, Grupo F",Croacia,2,2,Australia,../partidos/2006_croacia_australia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,45,23-Jun-2006,"1ra Ronda, Grupo G",Togo,0,2,Francia,../partidos/2006_togo_francia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,46,23-Jun-2006,"1ra Ronda, Grupo G",Suiza,2,0,Corea del Sur,../partidos/2006_suiza_corea_del_sur.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,47,23-Jun-2006,"1ra Ronda, Grupo H",Arabia Saudita,0,1,España,../partidos/2006_arabia_saudita_espana.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,48,23-Jun-2006,"1ra Ronda, Grupo H",Ucrania,1,0,Túnez,../partidos/2006_ucrania_tunez.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,49,24-Jun-2006,Octavos,Alemania,2,0,Suecia,../partidos/2006_alemania_suecia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,50,24-Jun-2006,Octavos,Argentina,2,1,México,../partidos/2006_argentina_mexico.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,51,25-Jun-2006,Octavos,Inglaterra,1,0,Ecuador,../partidos/2006_inglaterra_ecuador.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,52,25-Jun-2006,Octavos,Portugal,1,0,Paises Bajos,../partidos/2006_portugal_holanda.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,53,26-Jun-2006,Octavos,Italia,1,0,Australia,../partidos/2006_italia_australia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,54,26-Jun-2006,Octavos,Suiza,0,0,Ucrania,../partidos/2006_suiza_ucrania.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,55,27-Jun-2006,Octavos,Brasil,3,0,Ghana,../partidos/2006_brasil_ghana.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,56,27-Jun-2006,Octavos,España,1,3,Francia,../partidos/2006_espana_francia.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,57,30-Jun-2006,Cuartos,Alemania,1,1,Argentina,../partidos/2006_alemania_argentina.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,58,30-Jun-2006,Cuartos,Italia,3,0,Ucrania,../partidos/2006_italia_ucrania.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
2006,59,01-Jul-2006,Cuartos,Inglaterra,0,0,Portugal,../partidos/2006_inglaterra_portugal.php,https://www.losmundialesdefutbol.com/mundiales/2006_resultados.php,2026-03-16T22:26:06.239873
